municipio,vereador,partido_x,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url,partido_y,tem_bio,n_propostas,tipos_propostas,tamanho_corpus_limpo,proposta_ementa_tokenizada,ementa_sem_stopwords,ementa_lematizada,resumo_proposta,proposta_ementa_filtrada,ementa_lematizada_filtrada
Santa Rita,Severino Farias da França (Farias),PP,EMD,173,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2343,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']","Essa proposta legislativa pede uma mudança na lei orçamentária do ano de 2026, alterando os impostos e gastos públicos.",impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Severino Farias da França (Farias),PP,EMD,153,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2323,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']",Essa proposta legislativa sugere alterar a lei que define os parâmetros orçamentários para o ano de 2026.,impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,114,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1884,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']",Essa proposta pede para mudar o nome de uma rua no município de Santa Rita.,dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,113,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1883,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']",Essa proposta legislativa propõe dar um novo nome para uma rua no município de Santa Rita e tomar outras medidas relacionadas.,dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,112,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1882,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']","Essa proposta de lei muda o nome de uma rua em Santa Rita, além de incluir outras medidas.",dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,111,2025,dispõe sobre denominação de predio público e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1881,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'predio', 'público', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'predio', 'público', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'predio', 'público', 'adotar']",Essa proposta legislativa pede para mudar o nome de um prédio público e adotar outras medidas.,dispõe denominação predio adota outras providências,"['denominação', 'predio', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,61,2025,dispõe sobre o direito das mulheres do município de santa rita à realização de exames preventivos para o diagnóstico precoce do câncer de colo de útero e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1615,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'o', 'direito', 'das', 'mulheres', 'do', 'município', 'de', 'santa', 'rita', 'à', 'realização', 'de', 'exames', 'preventivos', 'para', 'o', 'diagnóstico', 'precoce', 'do', 'câncer', 'de', 'colo', 'de', 'útero', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'direito', 'mulheres', 'município', 'santa', 'rita', 'realização', 'exames', 'preventivos', 'diagnóstico', 'precoce', 'câncer', 'colo', 'útero', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'direito', 'mulher', 'município', 'Santa', 'Rita', 'realização', 'exame', 'preventivo', 'diagnóstico', 'precoce', 'câncer', 'colo', 'útero']",Essa proposta legislativa dá direito às mulheres do município de Santa Rita a fazer exames preventivos para detectar o câncer de colo de útero cedo.,dispõe direito das mulheres realização exames preventivos para diagnóstico precoce câncer colo útero outras providências,"['direito', 'mulher', 'realização', 'exame', 'preventivo', 'diagnóstico', 'precoce', 'câncer', 'colo', 'útero']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,60,2025,dispõe sobre denominação de predio público e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1614,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'predio', 'público', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'predio', 'público', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'predio', 'público', 'adotar']",Essa proposta pede que um prédio público seja renomeado.,dispõe denominação predio adota outras providências,"['denominação', 'predio', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,59,2025,altera a denominação do açude para balneário prefeito marcus odilon ribeiro coutinho e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1613,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['altera', 'a', 'denominação', 'do', 'açude', 'para', 'balneário', 'prefeito', 'marcus', 'odilon', 'ribeiro', 'coutinho', 'e', 'dá', 'outras', 'providências']","['altera', 'denominação', 'açude', 'balneário', 'prefeito', 'marcus', 'odilon', 'ribeiro', 'coutinho', 'dá', 'outras', 'providências']","['alterar', 'denominação', 'açude', 'balneário', 'prefeito', 'Marcus', 'odilon', 'Ribeiro', 'Coutinho']","Essa proposta pede que o nome do açude seja mudado para ""Balneário Prefeito Marcus Odilon Ribeiro Coutinho"" e inclui ainda outras medidas.",altera denominação açude para balneário marcus odilon ribeiro coutinho outras providências,"['alterar', 'denominação', 'açude', 'balneário', 'Marcus', 'odilon', 'Ribeiro', 'Coutinho']"
Santa Rita,Severino Farias da França (Farias),PP,EMD,43,2025,emenda a lei de diretrizes orçamantaria 2026,https://sapl.santarita.pb.leg.br/materia/1284,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['emenda', 'a', 'lei', 'de', 'diretrizes', 'orçamantaria']","['emenda', 'lei', 'diretrizes', 'orçamantaria']","['emenda', 'Lei', 'diretriz', 'orçamantar']","Essa proposta pede alterações na lei que estabelece as metas orçamentárias para o próximo ano, afetando como será o uso de recursos públicos.",diretrizes orçamantaria 2026,['orçamantar']
Santa Rita,Severino Farias da França (Farias),PP,EMD,42,2025,emenda a lei de diretrizes orçamantaria 2026,https://sapl.santarita.pb.leg.br/materia/1283,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['emenda', 'a', 'lei', 'de', 'diretrizes', 'orçamantaria']","['emenda', 'lei', 'diretrizes', 'orçamantaria']","['emenda', 'Lei', 'diretriz', 'orçamantar']","Essa emenda pedia mudanças na lei de orçamento para o ano de 2026, mas não posso localizar informações para esse período específico, porém posso sugerir que você busque mais informações nesse tópico.",diretrizes orçamantaria 2026,['orçamantar']
Santa Rita,Severino Farias da França (Farias),PP,EMD,41,2025,emenda a lei de diretrizes orçamantaria 2026,https://sapl.santarita.pb.leg.br/materia/1282,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['emenda', 'a', 'lei', 'de', 'diretrizes', 'orçamantaria']","['emenda', 'lei', 'diretrizes', 'orçamantaria']","['emenda', 'Lei', 'diretriz', 'orçamantar']",Essa proposta legislativa pede alterações na lei que define como será o orçamento do país para o ano de 2026.,diretrizes orçamantaria 2026,['orçamantar']
Santa Rita,Severino Farias da França (Farias),PP,PLO,30,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1148,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']",Essa proposta legislativa pede que uma rua no município de Santa Rita seja denominada com um nome específico.,dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,21,2025,dispõe sobre o direito das mulheres do município de santa rita à realização de exames preventivos para o diagnóstico precoce do câncer de colo de útero e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1113,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'o', 'direito', 'das', 'mulheres', 'do', 'município', 'de', 'santa', 'rita', 'à', 'realização', 'de', 'exames', 'preventivos', 'para', 'o', 'diagnóstico', 'precoce', 'do', 'câncer', 'de', 'colo', 'de', 'útero', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'direito', 'mulheres', 'município', 'santa', 'rita', 'realização', 'exames', 'preventivos', 'diagnóstico', 'precoce', 'câncer', 'colo', 'útero', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'direito', 'mulher', 'município', 'Santa', 'Rita', 'realização', 'exame', 'preventivo', 'diagnóstico', 'precoce', 'câncer', 'colo', 'útero']",Essa proposta legislativa deseja garantir que as mulheres do município de Santa Rita tenham acesso a exames preventivos para detectar o câncer de colo de útero precocemente.,dispõe direito das mulheres realização exames preventivos para diagnóstico precoce câncer colo útero outras providências,"['direito', 'mulher', 'realização', 'exame', 'preventivo', 'diagnóstico', 'precoce', 'câncer', 'colo', 'útero']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,20,2025,dispõe sobre denominação de predio público e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1111,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'predio', 'público', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'predio', 'público', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'predio', 'público', 'adotar']",Essa proposta legislativa pede para mudar o nome de um prédio público.,dispõe denominação predio adota outras providências,"['denominação', 'predio', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,MOC,18,2025,voto de aplausos ao secretário da seinfra de santa rita pb,https://sapl.santarita.pb.leg.br/materia/2059,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['voto', 'de', 'aplausos', 'ao', 'secretário', 'da', 'seinfra', 'de', 'santa', 'rita', 'pb']","['voto', 'aplausos', 'secretário', 'seinfra', 'santa', 'rita', 'pb']","['voto', 'aplauso', 'secretário', 'Seinfra', 'Santa', 'Rita']","Essa proposta pede que os parlamentares apreciem e aprovem o trabalho do secretário da Sinfra de Santa Rita com aplausos, como forma de reconhecimento de sua atuação.",aplausos secretário seinfra,"['aplauso', 'secretário', 'Seinfra']"
Santa Rita,Severino Farias da França (Farias),PP,PLO,16,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1099,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']",Essa proposta pede que se dê um nome específico a uma rua no município de Santa Rita.,dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
Santa Rita,Severino Farias da França (Farias),PP,PRE,8,2025,concede licença do mandato parlamentar ao vereador severino farias de frança nos termos do art 219 inciso v do regimento interno da câmara municipal de santa rita art 19 1º i e art 62 iii da lei orgânica municipal,https://sapl.santarita.pb.leg.br/materia/1919,PP,False,20,"EMD, MOC, PLO, PRE",2395.0,"['concede', 'licença', 'do', 'mandato', 'parlamentar', 'ao', 'vereador', 'severino', 'farias', 'de', 'frança', 'nos', 'termos', 'do', 'art', 'inciso', 'v', 'do', 'regimento', 'interno', 'da', 'câmara', 'municipal', 'de', 'santa', 'rita', 'art', 'i', 'e', 'art', 'iii', 'da', 'lei', 'orgânica', 'municipal']","['concede', 'licença', 'mandato', 'parlamentar', 'vereador', 'severino', 'farias', 'frança', 'termos', 'art', 'inciso', 'v', 'regimento', 'interno', 'câmara', 'municipal', 'santa', 'rita', 'art', 'i', 'art', 'iii', 'lei', 'orgânica', 'municipal']","['Concedir', 'licença', 'mandato', 'parlamentar', 'vereador', 'Severino', 'farias', 'França', 'termo', 'art', 'inciso', 'regimento', 'interno', 'Câmara', 'Municipal', 'Santa', 'Rita', 'art', 'art', 'iii', 'lei', 'orgânica', 'Municipal']","A proposta pede licença ao vereador Severino Farias de França, permitindo que ele saia do cargo por algum tempo.",concede licença mandato severino farias frança nos termos 219 inciso regimento interno iii orgânica,"['licença', 'mandato', 'Severino', 'farias', 'França', 'termo', 'inciso', 'regimento', 'interno', 'iii', 'orgânica']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,EMD,172,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2342,MOBILIZA,False,14,"EMD, PLO",1888.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']","Essa proposta legislativa pede mudanças no orçamento anual de 2026, que é a forma como o governo irá gastar os recursos do ano que vem.",impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,EMD,171,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2341,MOBILIZA,False,14,"EMD, PLO",1888.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']","Esta proposta legislativa pretende mudar aspectos específicos da Lei de Diretrizes Orçamentárias (LDO) para o ano de 2026, afetando possivelmente a forma como as despesas são feitas pelo Governo.",impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,EMD,170,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2340,MOBILIZA,False,14,"EMD, PLO",1888.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']","Essa proposta pede alterações no orçamento anual de 2026, modificado por leis anteriores e outras alterações.",impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,EMD,169,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2339,MOBILIZA,False,14,"EMD, PLO",1888.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']","Esta proposta pede mudanças no orçamento para o ano de 2026, modificando a Lei de Diretrizes Orçamentárias para ajustes financeiros.",impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,EMD,168,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2338,MOBILIZA,False,14,"EMD, PLO",1888.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']","Essa proposta legislativa altera a Lei de Diretrizes Orçamentárias (LDO) para o ano de 2026, ajustando como o governo fará suas despesas e receitas para esse exercício.",impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,EMD,167,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2337,MOBILIZA,False,14,"EMD, PLO",1888.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']","Essa emenda propõe alterar a ""Lei de Diretrizes Orçamentária"" em vigor em 2026, adaptando mudanças para o orçamento do ano de 2026.",impositiva modificativa aditiva substitutiva supressiva 174 2025 orçamentário anual exercício 2026 loa modificações diretrizes orçamentária ldo 2026,"['impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'orçamentár', 'Ldo']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,PLO,156,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/2166,MOBILIZA,False,14,"EMD, PLO",1888.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']",Essa proposta pede para dar um nome específico a uma rua no município de Santa Rita e definir outras medidas relacionadas.,dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,PLO,126,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1925,MOBILIZA,False,14,"EMD, PLO",1888.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']",Essa proposta legislativa pede para mudar a denominação de uma rua em Santa Rita.,dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,PLO,122,2025,institui o dia 28 de maio como o dia do brincar no calendário anual do município e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1921,MOBILIZA,False,14,"EMD, PLO",1888.0,"['institui', 'o', 'dia', 'de', 'maio', 'como', 'o', 'dia', 'do', 'brincar', 'no', 'calendário', 'anual', 'do', 'município', 'e', 'dá', 'outras', 'providências']","['institui', 'dia', 'maio', 'dia', 'brincar', 'calendário', 'anual', 'município', 'dá', 'outras', 'providências']","['instituir', 'dia', 'maio', 'dia', 'brincar', 'calendário', 'anual', 'município']","Essa proposta legislativa quer que o dia 28 de maio seja declarado o ""Dia do Brincar"" no calendário do município.",institui dia maio como dia brincar calendário anual outras providências,"['dia', 'maio', 'dia', 'brincar', 'calendário', 'anual']"
Santa Rita,Anderson de Lima Liberato (Anderson Liberato),MOBILIZA,PLO,118,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1888,MOBILIZA,False,14,"EMD, PLO",1888.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']",Essa proposição pede para mudar o nome de uma rua no município de Santa Rita.,dispõe denominação rua adota outras providências,"['denominação', 'rua', 'adotar']"
