municipio,vereador,partido_x,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url,partido_y,tem_bio,n_propostas,tipos_propostas,tamanho_corpus_limpo,proposta_ementa_tokenizada,ementa_sem_stopwords,ementa_lematizada
João Pessoa,Guguinha Moov Jampa,PSD,PLO,1006,2026,altera os artigos 1º 2º e 3º da lei municipal nº 15 219 de 06 de junho de 2024 dispõe sobre a divulgação online da lista de medicamentos disponíveis e em falta na rede municipal de saúde para incluir o aplicativo joão pessoa na palma da mão e ampliar a transparência sobre estoques de insumos e unidades de saúde,https://sapl.joaopessoa.pb.leg.br/materia/197442,PSD,False,42,"IND, PLO, REC",5000.0,"['altera', 'os', 'artigos', 'e', 'da', 'lei', 'municipal', 'nº', 'de', 'de', 'junho', 'de', 'dispõe', 'sobre', 'a', 'divulgação', 'online', 'da', 'lista', 'de', 'medicamentos', 'disponíveis', 'e', 'em', 'falta', 'na', 'rede', 'municipal', 'de', 'saúde', 'para', 'incluir', 'o', 'aplicativo', 'joão', 'pessoa', 'na', 'palma', 'da', 'mão', 'e', 'ampliar', 'a', 'transparência', 'sobre', 'estoques', 'de', 'insumos', 'e', 'unidades', 'de', 'saúde']","['altera', 'artigos', 'lei', 'municipal', 'nº', 'junho', 'dispõe', 'sobre', 'divulgação', 'online', 'lista', 'medicamentos', 'disponíveis', 'falta', 'rede', 'municipal', 'saúde', 'incluir', 'aplicativo', 'joão', 'pessoa', 'palma', 'mão', 'ampliar', 'transparência', 'sobre', 'estoques', 'insumos', 'unidades', 'saúde']","['alterar', 'artigo', 'lei', 'Municipal', 'junho', 'dispor', 'sobre', 'divulgação', 'online', 'lista', 'medicamento', 'disponível', 'faltar', 'rede', 'municipal', 'saúde', 'incluir', 'aplicativo', 'João', 'pessoa', 'palma', 'mão', 'ampliar', 'transparência', 'sobre', 'estoque', 'insumo', 'unidade', 'saúde']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,991,2026,institui as diretrizes municipais para o reassentamento humanizado e a mediação de conflitos fundiários no município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/197272,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'as', 'diretrizes', 'municipais', 'para', 'o', 'reassentamento', 'humanizado', 'e', 'a', 'mediação', 'de', 'conflitos', 'fundiários', 'no', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['institui', 'diretrizes', 'municipais', 'reassentamento', 'humanizado', 'mediação', 'conflitos', 'fundiários', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['instituir', 'diretriz', 'municipal', 'reassentamento', 'humanizado', 'mediação', 'conflito', 'fundiário', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,990,2026,sem_proposta_ementa,https://sapl.joaopessoa.pb.leg.br/materia/197271,PSD,False,42,"IND, PLO, REC",5000.0,[],[],[]
João Pessoa,Guguinha Moov Jampa,PSD,PLO,962,2026,inclui no anexo único da lei ordinária nº 13 768 2019 que consolida a legislação municipal referente a datas comemorativas eventos e feriados o fórum municipal de debates sobre a proteção e defesa dos direitos dos animais e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/197003,PSD,False,42,"IND, PLO, REC",5000.0,"['inclui', 'no', 'anexo', 'único', 'da', 'lei', 'ordinária', 'nº', 'que', 'consolida', 'a', 'legislação', 'municipal', 'referente', 'a', 'datas', 'comemorativas', 'eventos', 'e', 'feriados', 'o', 'fórum', 'municipal', 'de', 'debates', 'sobre', 'a', 'proteção', 'e', 'defesa', 'dos', 'direitos', 'dos', 'animais', 'e', 'dá', 'outras', 'providências']","['inclui', 'anexo', 'único', 'lei', 'ordinária', 'nº', 'consolida', 'legislação', 'municipal', 'referente', 'datas', 'comemorativas', 'eventos', 'feriados', 'fórum', 'municipal', 'debates', 'sobre', 'proteção', 'defesa', 'direitos', 'animais', 'dá', 'outras', 'providências']","['incluir', 'anexo', 'único', 'lei', 'ordinário', 'consolidar', 'legislação', 'municipal', 'referente', 'data', 'comemorativo', 'evento', 'feriado', 'fórum', 'municipal', 'debate', 'sobre', 'proteção', 'defesa', 'direito', 'animal']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,961,2026,institui a política municipal de incentivo à capacitação em técnicas de coleta seletiva e reciclagem de resíduos sólidos no município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/197002,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'a', 'política', 'municipal', 'de', 'incentivo', 'à', 'capacitação', 'em', 'técnicas', 'de', 'coleta', 'seletiva', 'e', 'reciclagem', 'de', 'resíduos', 'sólidos', 'no', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['institui', 'política', 'municipal', 'incentivo', 'capacitação', 'técnicas', 'coleta', 'seletiva', 'reciclagem', 'resíduos', 'sólidos', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['instituir', 'política', 'municipal', 'incentivo', 'capacitação', 'técnico', 'coletar', 'seletivo', 'reciclagem', 'resíduo', 'Sólir', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,942,2026,inclui no anexo único da lei ordinária nº 13 768 2019 que consolida a legislação municipal referente a datas comemorativas eventos e feriados a semana municipal de conscientização e reeducação masculina pelo fim da violência contra a mulher,https://sapl.joaopessoa.pb.leg.br/materia/196843,PSD,False,42,"IND, PLO, REC",5000.0,"['inclui', 'no', 'anexo', 'único', 'da', 'lei', 'ordinária', 'nº', 'que', 'consolida', 'a', 'legislação', 'municipal', 'referente', 'a', 'datas', 'comemorativas', 'eventos', 'e', 'feriados', 'a', 'semana', 'municipal', 'de', 'conscientização', 'e', 'reeducação', 'masculina', 'pelo', 'fim', 'da', 'violência', 'contra', 'a', 'mulher']","['inclui', 'anexo', 'único', 'lei', 'ordinária', 'nº', 'consolida', 'legislação', 'municipal', 'referente', 'datas', 'comemorativas', 'eventos', 'feriados', 'semana', 'municipal', 'conscientização', 'reeducação', 'masculina', 'fim', 'violência', 'contra', 'mulher']","['incluir', 'anexo', 'único', 'lei', 'ordinário', 'consolidar', 'legislação', 'municipal', 'referente', 'data', 'comemorativo', 'evento', 'feriado', 'semana', 'municipal', 'conscientização', 'reeducação', 'masculino', 'fim', 'violência', 'contra', 'mulher']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,934,2026,institui o feminicidrômetro e dispõe sobre a obrigatoriedade de veiculação de dados estatísticos sobre o feminicídio campanhas de conscientização e canais de denúncia nos painéis eletrônicos de publicidade já instalados no âmbito do município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/196722,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'o', 'feminicidrômetro', 'e', 'dispõe', 'sobre', 'a', 'obrigatoriedade', 'de', 'veiculação', 'de', 'dados', 'estatísticos', 'sobre', 'o', 'feminicídio', 'campanhas', 'de', 'conscientização', 'e', 'canais', 'de', 'denúncia', 'nos', 'painéis', 'eletrônicos', 'de', 'publicidade', 'já', 'instalados', 'no', 'âmbito', 'do', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['institui', 'feminicidrômetro', 'dispõe', 'sobre', 'obrigatoriedade', 'veiculação', 'dados', 'estatísticos', 'sobre', 'feminicídio', 'campanhas', 'conscientização', 'canais', 'denúncia', 'painéis', 'eletrônicos', 'publicidade', 'instalados', 'âmbito', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['instituir', 'Feminicidrômetro', 'dispor', 'sobre', 'obrigatoriedade', 'veiculação', 'dar', 'estatístico', 'sobre', 'feminicídio', 'campanha', 'conscientização', 'canal', 'denúnciar', 'painel', 'eletrônico', 'publicidade', 'instalar', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,931,2026,institui a isenção tarifária no sistema de transporte público coletivo de passageiros do município de joão pessoa para mulheres em situação de violência doméstica e familiar e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/196719,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'a', 'isenção', 'tarifária', 'no', 'sistema', 'de', 'transporte', 'público', 'coletivo', 'de', 'passageiros', 'do', 'município', 'de', 'joão', 'pessoa', 'para', 'mulheres', 'em', 'situação', 'de', 'violência', 'doméstica', 'e', 'familiar', 'e', 'dá', 'outras', 'providências']","['institui', 'isenção', 'tarifária', 'sistema', 'transporte', 'público', 'coletivo', 'passageiros', 'município', 'joão', 'pessoa', 'mulheres', 'situação', 'violência', 'doméstica', 'familiar', 'dá', 'outras', 'providências']","['instituir', 'isenção', 'tarifário', 'sistema', 'transporte', 'público', 'coletivo', 'passageiro', 'município', 'João', 'pessoa', 'mulher', 'situação', 'violêncio', 'doméstico', 'familiar']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,930,2026,instituir a política municipal de proteção saúde e apoio à mulher trabalhadora ambulante no âmbito do município de joão pessoa estabelece diretrizes para o acolhimento infantil em horários alternativos e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/196718,PSD,False,42,"IND, PLO, REC",5000.0,"['instituir', 'a', 'política', 'municipal', 'de', 'proteção', 'saúde', 'e', 'apoio', 'à', 'mulher', 'trabalhadora', 'ambulante', 'no', 'âmbito', 'do', 'município', 'de', 'joão', 'pessoa', 'estabelece', 'diretrizes', 'para', 'o', 'acolhimento', 'infantil', 'em', 'horários', 'alternativos', 'e', 'dá', 'outras', 'providências']","['instituir', 'política', 'municipal', 'proteção', 'saúde', 'apoio', 'mulher', 'trabalhadora', 'ambulante', 'âmbito', 'município', 'joão', 'pessoa', 'estabelece', 'diretrizes', 'acolhimento', 'infantil', 'horários', 'alternativos', 'dá', 'outras', 'providências']","['instituir', 'política', 'municipal', 'proteção', 'saúde', 'apoio', 'mulher', 'trabalhador', 'ambulante', 'município', 'João', 'pessoa', 'estabelecer', 'diretriz', 'acolhimento', 'infantil', 'horário', 'alternativo']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,921,2026,altera e acrescenta dispositivos à lei nº 14 141 de 10 de maio de 2021 para ampliar as formas de comprovação da condição de vulnerabilidade e reforçar o sigilo de dados das vítimas e seus dependentes,https://sapl.joaopessoa.pb.leg.br/materia/196531,PSD,False,42,"IND, PLO, REC",5000.0,"['altera', 'e', 'acrescenta', 'dispositivos', 'à', 'lei', 'nº', 'de', 'de', 'maio', 'de', 'para', 'ampliar', 'as', 'formas', 'de', 'comprovação', 'da', 'condição', 'de', 'vulnerabilidade', 'e', 'reforçar', 'o', 'sigilo', 'de', 'dados', 'das', 'vítimas', 'e', 'seus', 'dependentes']","['altera', 'acrescenta', 'dispositivos', 'lei', 'nº', 'maio', 'ampliar', 'formas', 'comprovação', 'condição', 'vulnerabilidade', 'reforçar', 'sigilo', 'dados', 'vítimas', 'dependentes']","['alterar', 'acrescentar', 'dispositivo', 'lei', 'maio', 'ampliar', 'forma', 'comprovação', 'condição', 'vulnerabilidade', 'reforçar', 'sigilo', 'dar', 'vítima', 'dependente']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,920,2026,altera a lei nº 15 674 de 30 de outubro de 2025 para estabelecer a prevalência do laudo médico especializado e ritos de proteção ao candidato com deficiência em concursos públicos e processos seletivos no município de joão pessoa,https://sapl.joaopessoa.pb.leg.br/materia/196530,PSD,False,42,"IND, PLO, REC",5000.0,"['altera', 'a', 'lei', 'nº', 'de', 'de', 'outubro', 'de', 'para', 'estabelecer', 'a', 'prevalência', 'do', 'laudo', 'médico', 'especializado', 'e', 'ritos', 'de', 'proteção', 'ao', 'candidato', 'com', 'deficiência', 'em', 'concursos', 'públicos', 'e', 'processos', 'seletivos', 'no', 'município', 'de', 'joão', 'pessoa']","['altera', 'lei', 'nº', 'outubro', 'estabelecer', 'prevalência', 'laudo', 'médico', 'especializado', 'ritos', 'proteção', 'candidato', 'deficiência', 'concursos', 'públicos', 'processos', 'seletivos', 'município', 'joão', 'pessoa']","['alterar', 'lei', 'outubro', 'estabelecer', 'prevalência', 'laudo', 'médico', 'especializar', 'rito', 'proteção', 'candidato', 'deficiência', 'concurso', 'público', 'processo', 'seletivo', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,878,2026,institui diretrizes para a política de segurança viária e moderação de tráfego no entorno dos estabelecimentos de ensino no município de joão pessoa pb e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/196075,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'diretrizes', 'para', 'a', 'política', 'de', 'segurança', 'viária', 'e', 'moderação', 'de', 'tráfego', 'no', 'entorno', 'dos', 'estabelecimentos', 'de', 'ensino', 'no', 'município', 'de', 'joão', 'pessoa', 'pb', 'e', 'dá', 'outras', 'providências']","['institui', 'diretrizes', 'política', 'segurança', 'viária', 'moderação', 'tráfego', 'entorno', 'estabelecimentos', 'ensino', 'município', 'joão', 'pessoa', 'pb', 'dá', 'outras', 'providências']","['instituir', 'diretriz', 'político', 'segurança', 'viário', 'moderação', 'tráfego', 'entorno', 'estabelecimento', 'ensino', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,872,2026,dispõe sobre a obrigatoriedade de fornecimento gratuito de abafadores auriculares antirruído para pessoas com transtorno do espectro autista tea em estabelecimentos de grande porte no município de joão pessoa pb como medida de acessibilidade e proteção ao consumidor,https://sapl.joaopessoa.pb.leg.br/materia/196069,PSD,False,42,"IND, PLO, REC",5000.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'de', 'fornecimento', 'gratuito', 'de', 'abafadores', 'auriculares', 'antirruído', 'para', 'pessoas', 'com', 'transtorno', 'do', 'espectro', 'autista', 'tea', 'em', 'estabelecimentos', 'de', 'grande', 'porte', 'no', 'município', 'de', 'joão', 'pessoa', 'pb', 'como', 'medida', 'de', 'acessibilidade', 'e', 'proteção', 'ao', 'consumidor']","['dispõe', 'sobre', 'obrigatoriedade', 'fornecimento', 'gratuito', 'abafadores', 'auriculares', 'antirruído', 'pessoas', 'transtorno', 'espectro', 'autista', 'tea', 'estabelecimentos', 'grande', 'porte', 'município', 'joão', 'pessoa', 'pb', 'medida', 'acessibilidade', 'proteção', 'consumidor']","['dispor', 'sobre', 'obrigatoriedade', 'fornecimento', 'gratuito', 'abafador', 'auricular', 'antirruir', 'pessoa', 'transtorno', 'espectro', 'autista', 'tea', 'estabelecimento', 'grande', 'porte', 'município', 'João', 'pessoa', 'medida', 'acessibilidade', 'proteção', 'consumidor']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,849,2026,cria o protocolo mulher segura com o objetivo de garantir mais segurança às usuárias de transporte por aplicativo no âmbito do município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195809,PSD,False,42,"IND, PLO, REC",5000.0,"['cria', 'o', 'protocolo', 'mulher', 'segura', 'com', 'o', 'objetivo', 'de', 'garantir', 'mais', 'segurança', 'às', 'usuárias', 'de', 'transporte', 'por', 'aplicativo', 'no', 'âmbito', 'do', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['cria', 'protocolo', 'mulher', 'segura', 'objetivo', 'garantir', 'segurança', 'usuárias', 'transporte', 'aplicativo', 'âmbito', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['criar', 'protocolo', 'mulher', 'seguro', 'objetivo', 'garantir', 'segurança', 'usuário', 'transporte', 'aplicativo', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,848,2026,institui a obrigatoriedade de capacitação em manobra de heimlich para profissionais de estabelecimentos de ensino públicos e privados situados no município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195808,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'a', 'obrigatoriedade', 'de', 'capacitação', 'em', 'manobra', 'de', 'heimlich', 'para', 'profissionais', 'de', 'estabelecimentos', 'de', 'ensino', 'públicos', 'e', 'privados', 'situados', 'no', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['institui', 'obrigatoriedade', 'capacitação', 'manobra', 'heimlich', 'profissionais', 'estabelecimentos', 'ensino', 'públicos', 'privados', 'situados', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['instituir', 'obrigatoriedade', 'capacitação', 'manobra', 'heimlich', 'profissional', 'estabelecimento', 'ensino', 'público', 'privado', 'situar', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,831,2026,dispõe sobre a proteção da saúde e garantia de condições mínimas de dignidade aos trabalhadores do setor de entrega delivery e transporte por aplicativo no âmbito do município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195564,PSD,False,42,"IND, PLO, REC",5000.0,"['dispõe', 'sobre', 'a', 'proteção', 'da', 'saúde', 'e', 'garantia', 'de', 'condições', 'mínimas', 'de', 'dignidade', 'aos', 'trabalhadores', 'do', 'setor', 'de', 'entrega', 'delivery', 'e', 'transporte', 'por', 'aplicativo', 'no', 'âmbito', 'do', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'proteção', 'saúde', 'garantia', 'condições', 'mínimas', 'dignidade', 'trabalhadores', 'setor', 'entrega', 'delivery', 'transporte', 'aplicativo', 'âmbito', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'proteção', 'saúde', 'garantir', 'condição', 'mínimo', 'dignidade', 'trabalhador', 'setor', 'entregar', 'delivery', 'transporte', 'aplicativo', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,824,2026,dispõe sobre o direito do consumidor de instalar equipamentos eliminadores de ar na tubulação do sistema de abastecimento de água no município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195385,PSD,False,42,"IND, PLO, REC",5000.0,"['dispõe', 'sobre', 'o', 'direito', 'do', 'consumidor', 'de', 'instalar', 'equipamentos', 'eliminadores', 'de', 'ar', 'na', 'tubulação', 'do', 'sistema', 'de', 'abastecimento', 'de', 'água', 'no', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'direito', 'consumidor', 'instalar', 'equipamentos', 'eliminadores', 'ar', 'tubulação', 'sistema', 'abastecimento', 'água', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'direito', 'consumidor', 'instalar', 'equipamento', 'eliminador', 'tubulação', 'sistema', 'abastecimento', 'água', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,823,2026,institui o código municipal de boas práticas viva a praia destinado a promover o uso responsável a preservação ambiental e a acessibilidade universal nas praias do município de joão pessoa cria o selo de sustentabilidade e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195381,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'o', 'código', 'municipal', 'de', 'boas', 'práticas', 'viva', 'a', 'praia', 'destinado', 'a', 'promover', 'o', 'uso', 'responsável', 'a', 'preservação', 'ambiental', 'e', 'a', 'acessibilidade', 'universal', 'nas', 'praias', 'do', 'município', 'de', 'joão', 'pessoa', 'cria', 'o', 'selo', 'de', 'sustentabilidade', 'e', 'dá', 'outras', 'providências']","['institui', 'código', 'municipal', 'boas', 'práticas', 'viva', 'praia', 'destinado', 'promover', 'uso', 'responsável', 'preservação', 'ambiental', 'acessibilidade', 'universal', 'praias', 'município', 'joão', 'pessoa', 'cria', 'selo', 'sustentabilidade', 'dá', 'outras', 'providências']","['instituir', 'código', 'municipal', 'bom', 'prática', 'vivo', 'praia', 'destinar', 'promover', 'uso', 'responsável', 'preservação', 'ambiental', 'acessibilidade', 'universal', 'praia', 'município', 'João', 'pessoa', 'criar', 'selo', 'sustentabilidader']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,791,2026,dispõe sobre o aprimoramento do controle social e da transparência nos serviços de saúde do município de joão pessoa mediante a otimização das funcionalidades do aplicativo oficial joão pessoa na palma da mão e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195057,PSD,False,42,"IND, PLO, REC",5000.0,"['dispõe', 'sobre', 'o', 'aprimoramento', 'do', 'controle', 'social', 'e', 'da', 'transparência', 'nos', 'serviços', 'de', 'saúde', 'do', 'município', 'de', 'joão', 'pessoa', 'mediante', 'a', 'otimização', 'das', 'funcionalidades', 'do', 'aplicativo', 'oficial', 'joão', 'pessoa', 'na', 'palma', 'da', 'mão', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'aprimoramento', 'controle', 'social', 'transparência', 'serviços', 'saúde', 'município', 'joão', 'pessoa', 'mediante', 'otimização', 'funcionalidades', 'aplicativo', 'oficial', 'joão', 'pessoa', 'palma', 'mão', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'aprimoramento', 'controle', 'social', 'transparência', 'serviço', 'saúde', 'município', 'João', 'pessoa', 'mediante', 'otimização', 'funcionalidade', 'aplicativo', 'oficial', 'João', 'pessoa', 'palma', 'mão']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,789,2026,estabelece diretrizes para a organização de áreas de embarque e desembarque de passageiros de transporte por aplicativo em polos geradores de tráfego pgt no município de joão pessoa e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195055,PSD,False,42,"IND, PLO, REC",5000.0,"['estabelece', 'diretrizes', 'para', 'a', 'organização', 'de', 'áreas', 'de', 'embarque', 'e', 'desembarque', 'de', 'passageiros', 'de', 'transporte', 'por', 'aplicativo', 'em', 'polos', 'geradores', 'de', 'tráfego', 'pgt', 'no', 'município', 'de', 'joão', 'pessoa', 'e', 'dá', 'outras', 'providências']","['estabelece', 'diretrizes', 'organização', 'áreas', 'embarque', 'desembarque', 'passageiros', 'transporte', 'aplicativo', 'polos', 'geradores', 'tráfego', 'pgt', 'município', 'joão', 'pessoa', 'dá', 'outras', 'providências']","['estabelecer', 'diretriz', 'organização', 'área', 'embarqueer', 'desembarque', 'passageiro', 'transporte', 'aplicativo', 'polo', 'gerador', 'tráfego', 'pgt', 'município', 'João', 'pessoa']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,788,2026,institui o sistema digital de controle de jornada por biometria facial e georreferenciamento para todos os profissionais de saúde da rede municipal e adota outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195054,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'o', 'sistema', 'digital', 'de', 'controle', 'de', 'jornada', 'por', 'biometria', 'facial', 'e', 'georreferenciamento', 'para', 'todos', 'os', 'profissionais', 'de', 'saúde', 'da', 'rede', 'municipal', 'e', 'adota', 'outras', 'providências']","['institui', 'sistema', 'digital', 'controle', 'jornada', 'biometria', 'facial', 'georreferenciamento', 'todos', 'profissionais', 'saúde', 'rede', 'municipal', 'adota', 'outras', 'providências']","['instituir', 'sistema', 'digital', 'controle', 'Jornar', 'Biometrio', 'facial', 'georreferenciamento', 'todo', 'profissional', 'saúde', 'rede', 'municipal', 'adotar']"
João Pessoa,Guguinha Moov Jampa,PSD,PLO,786,2026,institui o código de metas eficiência e conforto no sistema de transporte público coletivo de joão pessoa estabelece limites máximos de ocupação por metro quadrado determina o reforço compulsório da frota nos horários de pico e dá outras providências,https://sapl.joaopessoa.pb.leg.br/materia/195052,PSD,False,42,"IND, PLO, REC",5000.0,"['institui', 'o', 'código', 'de', 'metas', 'eficiência', 'e', 'conforto', 'no', 'sistema', 'de', 'transporte', 'público', 'coletivo', 'de', 'joão', 'pessoa', 'estabelece', 'limites', 'máximos', 'de', 'ocupação', 'por', 'metro', 'quadrado', 'determina', 'o', 'reforço', 'compulsório', 'da', 'frota', 'nos', 'horários', 'de', 'pico', 'e', 'dá', 'outras', 'providências']","['institui', 'código', 'metas', 'eficiência', 'conforto', 'sistema', 'transporte', 'público', 'coletivo', 'joão', 'pessoa', 'estabelece', 'limites', 'máximos', 'ocupação', 'metro', 'quadrado', 'determina', 'reforço', 'compulsório', 'frota', 'horários', 'pico', 'dá', 'outras', 'providências']","['instituir', 'código', 'meta', 'eficiência', 'conforto', 'sistema', 'transporte', 'público', 'coletivo', 'João', 'pessoa', 'estabelecer', 'limite', 'grande', 'ocupação', 'metro', 'quadrado', 'determinar', 'reforço', 'compulsório', 'frota', 'horário', 'pico']"
João Pessoa,Guguinha Moov Jampa,PSD,IND,131,2026,indica ao excelentíssimo senhor prefeito do município de joão pessoa a adoção de providências para a efetivação de parcerias público privadas ppps com as empresas de aplicativo de transporte e entrega uber 99 ifood e congêneres visando à instalação de pontos de apoio pela cidade em cumprimento à lei municipal nº 14 295 2021,https://sapl.joaopessoa.pb.leg.br/materia/199356,PSD,False,42,"IND, PLO, REC",5000.0,"['indica', 'ao', 'excelentíssimo', 'senhor', 'prefeito', 'do', 'município', 'de', 'joão', 'pessoa', 'a', 'adoção', 'de', 'providências', 'para', 'a', 'efetivação', 'de', 'parcerias', 'público', 'privadas', 'ppps', 'com', 'as', 'empresas', 'de', 'aplicativo', 'de', 'transporte', 'e', 'entrega', 'uber', 'ifood', 'e', 'congêneres', 'visando', 'à', 'instalação', 'de', 'pontos', 'de', 'apoio', 'pela', 'cidade', 'em', 'cumprimento', 'à', 'lei', 'municipal', 'nº']","['indica', 'excelentíssimo', 'senhor', 'prefeito', 'município', 'joão', 'pessoa', 'adoção', 'providências', 'efetivação', 'parcerias', 'público', 'privadas', 'ppps', 'empresas', 'aplicativo', 'transporte', 'entrega', 'uber', 'ifood', 'congêneres', 'visando', 'instalação', 'pontos', 'apoio', 'cidade', 'cumprimento', 'lei', 'municipal', 'nº']","['indicar', 'prefeito', 'município', 'João', 'Pessoa', 'Adoçãor', 'providêncio', 'efetivação', 'parceria', 'público', 'privar', 'ppps', 'empresa', 'aplicativo', 'transporte', 'entregar', 'uber', 'ifood', 'congêner', 'visar', 'instalação', 'ponto', 'apoio', 'cidade', 'cumprimento', 'lei', 'Municipal']"
João Pessoa,Guguinha Moov Jampa,PSD,IND,76,2026,indica ao excelentíssimo senhor prefeito do município de joão pessoa a realização de estudos de viabilidade e a adoção de providências visando à instalação de novos centros de referência de atendimento à mulher cram em áreas descentralizadas e de maior vulnerabilidade social da capital,https://sapl.joaopessoa.pb.leg.br/materia/196727,PSD,False,42,"IND, PLO, REC",5000.0,"['indica', 'ao', 'excelentíssimo', 'senhor', 'prefeito', 'do', 'município', 'de', 'joão', 'pessoa', 'a', 'realização', 'de', 'estudos', 'de', 'viabilidade', 'e', 'a', 'adoção', 'de', 'providências', 'visando', 'à', 'instalação', 'de', 'novos', 'centros', 'de', 'referência', 'de', 'atendimento', 'à', 'mulher', 'cram', 'em', 'áreas', 'descentralizadas', 'e', 'de', 'maior', 'vulnerabilidade', 'social', 'da', 'capital']","['indica', 'excelentíssimo', 'senhor', 'prefeito', 'município', 'joão', 'pessoa', 'realização', 'estudos', 'viabilidade', 'adoção', 'providências', 'visando', 'instalação', 'novos', 'centros', 'referência', 'atendimento', 'mulher', 'cram', 'áreas', 'descentralizadas', 'maior', 'vulnerabilidade', 'social', 'capital']","['indicar', 'prefeito', 'município', 'João', 'pessoa', 'realização', 'estudo', 'viabilidade', 'Adoçãor', 'visar', 'instalação', 'novo', 'centro', 'referênciar', 'atendimento', 'mulher', 'Cram', 'área', 'descentralizar', 'grande', 'vulnerabilidade', 'social', 'capital']"
